Date,ERSTE GROUP BANK AG,RAIFFEISEN BANK INTERNATIONA,KBC GROEP NV,DEXIA SA,BANK OF CYPRUS PUBLIC CO LTD,HELLENIC BANK PUBLIC CO LTD,COMMERZBANK AG,DEUTSCHE BANK AG?REGISTERED,AAREAL BANK AG,DEUTSCHE PFANDBRIEFBANK AG,BANCO BILBAO VIZCAYA ARGENTA,BANCO DE SABADELL SA,BANCO POPULAR ESPANOL,BANCO SANTANDER SA,BANKIA SA,BANKINTER SA,CAIXABANK S.A,LIBERBANK SA,BNP PARIBAS,Crédit Mutuel,CREDIT AGRICOLE SA,BPCE,SOCIETE GENERALE SA,ALPHA BANK AE,EUROBANK ERGASIAS SA,PIRAEUS BANK S.A,BANK OF IRELAND,ALLIED IRISH BANKS PLC,PERMANENT TSB GROUP HOLDINGS,BANCA CARIGE SPA,BANCA MONTE DEI PASCHI SIENA,BANCA POPOL EMILIA ROMAGNA,BANCA POPOLARE DI MILANO,BANCA POPOLARE DI SONDRIO,BANCO POPOLARE SC,INTESA SANPAOLO,MEDIOBANCA SPA IT,UBI BANCA SPA,UNICREDIT SPA,BANK OF VALLETTA PLC,ING GROEP NV,ABN AMRO GROUP,RABOBANK,BANCO BPI SA.? REG SHS,BANCO COMERCIAL PORTUGUES?R,UBS GROUP AG?REG,CREDIT SUISSE GROUP AG?REG,BARCLAYS PLC GB,HSBC HOLDINGS PLC GB,ROYAL BANK OF SCOTLAND GROUP GB,NORDEA BANK AB,JPMORGAN CHASE & Co,CITIGROUP INC,BANK OF AMERICA,GOLDMAN SACHS Group,MORGAN STANLEY
18/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
17/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
16/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
15/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
14/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
13/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
12/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
11/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
10/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
09/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
08/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
07/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
06/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
05/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
04/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
03/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
02/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
01/03/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
28/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
27/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
26/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
25/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
24/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
23/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
22/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
21/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
20/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
19/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
18/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
17/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
16/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
15/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
14/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
13/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
12/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
11/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
10/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
09/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
08/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
07/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
06/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
05/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
04/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
03/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
02/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
01/02/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
31/01/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
30/01/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
29/01/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
28/01/2011,#N/A N/A,0.8906,0,#N/A N/A,0.0278,2.0817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,#N/A N/A,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0821,#N/A N/A,#N/A N/A,,0,0.0059,0,1.2334,0.0231,0.12,0,0.3968,0.05,0,0.01,0.35,0.05
