,BOURRELIER GROUP,ALES GROUPE,MANITOU BF,FIGEAC AERO,FOUNTAINE PAJOT,DELFINGEN INDUSTRY,PRECIA,MANUTAN INTERNATIONAL,HAULOTTE GROUP,ADVINI,DAMARTEX,ROBERTET,ESKER,DESJOYAUX SA PISCINES,CAPELLI RGPT,TFF GROUP,EUROGERM,JACQUET METAL SERVICE,CPS LECTRA,GROUPE GUILLIN,AUBAY,LNA SANTE,LACROIX S.A,GUERBET,SOGECLAIR,HERIGE,VETOQUINOL,LAURENT-PERRIER,A.S.T GROUPE
2018-05-24,64.0,8.58,36.5,17.94,128.5,39.2,212.0,86.6,16.02,35.0,31.6,538.0,56.8,14.25,45.4,39.9,39.0,28.2,22.75,34.9,38.0,51.5,31.6,56.5,46.1,41.6,51.4,94.0,11.1
2018-05-25,64.0,8.58,36.5,18.04,126.5,38.7,212.0,85.2,16.26,34.8,31.6,550.0,58.0,14.25,45.7,39.9,39.0,28.2,22.3,35.2,37.25,52.4,30.8,56.6,46.4,41.9,50.8,94.4,11.02
2018-05-28,64.0,8.2,36.55,18.08,127.0,38.7,214.0,85.0,16.36,35.0,31.5,548.0,57.1,14.35,45.8,41.0,40.0,28.1,22.0,35.75,38.1,52.2,30.8,57.3,46.4,41.9,50.2,94.0,10.74
2018-05-29,64.0,8.22,35.4,17.9,126.0,38.8,214.0,83.6,16.3,34.8,31.5,542.0,58.5,14.3,44.2,41.78,40.0,27.6,21.75,35.5,37.3,52.0,30.9,56.0,46.1,41.9,50.0,91.0,10.86
2018-05-30,64.0,8.18,35.85,17.82,124.0,38.8,214.0,83.0,16.2,34.2,31.5,546.0,59.8,14.7,45.0,42.885,40.0,27.6,21.55,34.2,36.95,53.0,30.8,55.9,46.1,41.6,50.0,91.0,11.16
2018-05-31,64.0,8.16,35.45,17.7,126.0,38.9,214.0,83.0,16.26,35.0,30.1,552.0,60.8,15.05,45.3,42.31,40.0,27.2,21.65,35.05,38.55,53.0,31.7,54.8,46.1,41.3,50.0,93.0,11.8
2018-06-01,64.0,8.38,35.7,17.42,126.5,38.7,210.0,85.0,16.02,34.2,30.1,546.0,60.9,14.8,47.7,42.8,40.0,27.65,21.95,34.45,39.0,53.0,31.8,57.0,45.9,41.1,51.2,94.0,11.42
2018-06-04,64.0,8.34,36.25,17.48,127.0,38.7,214.0,85.6,16.22,34.4,30.1,544.0,60.0,14.55,48.7,42.8,39.6,28.55,21.45,34.1,38.4,53.5,32.2,57.6,46.1,41.4,49.6,96.0,12.1
2018-06-05,63.5,8.34,35.75,17.58,127.5,38.7,206.0,87.0,16.2,34.4,29.9,542.0,60.0,14.25,48.6,42.66,39.0,28.0,21.55,34.2,38.1,53.9,32.0,56.5,46.2,41.5,50.4,96.0,11.58
2018-06-06,63.5,8.36,35.05,17.68,127.0,38.7,202.0,88.6,16.08,34.0,29.0,540.0,59.7,14.25,45.7,42.4,39.0,27.75,21.55,34.05,39.3,55.5,32.1,55.9,46.4,41.4,50.6,96.2,11.76
2018-06-07,64.0,8.38,34.85,17.6,127.0,38.7,206.0,87.8,15.98,34.0,29.0,542.0,59.7,14.3,46.6,42.1,39.0,28.3,21.85,34.65,39.3,54.4,31.8,57.0,46.5,41.4,50.6,96.0,11.6
2018-06-08,64.0,8.5,35.95,17.44,127.0,38.0,204.0,87.4,15.9,34.2,29.0,536.0,60.4,14.3,46.4,42.25,40.0,27.9,21.35,34.9,38.7,54.9,31.2,56.9,46.0,41.3,51.8,95.2,11.22
2018-06-11,64.0,8.36,35.7,17.6,128.5,37.7,204.0,85.8,16.0,34.0,29.0,548.0,60.4,14.25,46.6,41.4,40.0,27.55,21.4,35.15,38.2,56.4,31.8,56.7,46.1,41.3,51.2,95.2,11.38
2018-06-12,63.5,8.38,35.9,17.56,132.5,38.1,212.0,86.8,16.0,34.2,29.2,540.0,59.8,14.3,46.3,41.5,40.0,27.7,21.1,35.7,39.0,56.5,32.5,57.3,46.5,41.6,50.6,95.2,12.28
2018-06-13,64.0,8.5,35.45,17.12,133.0,38.3,212.0,84.8,16.0,34.2,29.5,538.0,60.0,14.25,47.0,42.345,39.0,27.8,21.4,34.4,38.35,55.7,32.2,57.2,46.6,41.3,51.4,95.2,12.26
2018-06-14,64.0,8.48,36.5,17.28,132.0,37.2,204.0,84.0,16.04,34.2,29.6,528.0,59.9,14.25,47.8,42.25,39.0,27.65,21.25,34.3,38.5,55.0,32.2,56.8,46.8,41.3,51.2,96.8,12.46
2018-06-15,64.0,8.48,34.7,17.5,131.0,37.2,204.0,82.8,16.0,34.2,31.0,528.0,59.3,14.25,47.8,42.0,39.2,28.55,20.75,33.35,39.0,54.2,31.8,56.1,46.8,42.2,51.0,98.6,11.88
2018-06-18,63.5,8.48,34.55,17.38,134.5,37.1,208.0,81.6,15.92,34.2,31.0,528.0,60.4,14.25,48.8,42.0,38.8,28.0,20.6,32.45,39.0,53.4,32.4,57.0,46.1,42.0,51.6,97.8,11.84
2018-06-19,63.5,8.5,33.45,17.04,142.0,36.6,204.0,79.4,15.4,34.0,30.4,528.0,60.0,14.25,48.9,42.0,39.0,27.25,20.35,31.2,38.6,54.8,31.5,57.2,45.7,42.1,50.2,98.8,11.52
2018-06-20,64.0,8.5,33.0,17.34,147.0,36.7,204.0,78.4,15.46,34.0,30.3,522.0,59.3,14.25,50.8,41.15,39.0,27.1,21.0,31.7,39.05,55.2,31.3,57.6,45.8,41.8,51.0,98.8,10.98
2018-06-21,64.0,8.48,31.65,16.94,144.0,35.8,206.0,76.2,15.06,33.6,30.0,516.0,59.8,14.3,52.2,41.495,38.4,26.85,21.1,31.2,38.0,56.4,31.4,57.3,45.9,41.5,50.2,98.8,11.38
2018-06-22,64.0,8.3,32.25,16.92,144.5,35.9,204.0,76.8,14.72,33.8,30.0,518.0,59.5,14.2,51.8,40.7,38.8,27.75,21.75,31.5,37.95,56.0,32.0,57.8,45.9,41.4,49.8,97.2,11.5
2018-06-25,64.0,8.98,31.75,16.4,147.0,35.0,208.0,75.6,14.88,33.8,29.8,514.0,59.2,14.8,51.8,40.21,38.4,26.9,21.0,31.4,37.55,56.0,31.2,57.7,45.8,40.4,50.0,97.2,11.88
2018-06-26,63.5,8.68,32.05,15.96,146.5,34.7,212.0,76.4,14.78,33.6,29.1,510.0,59.0,14.7,51.2,40.3,38.8,26.45,20.55,31.0,37.05,54.5,32.1,57.8,45.7,38.8,50.0,97.2,12.0
2018-06-27,64.0,8.34,32.3,15.52,146.0,33.6,212.0,76.0,14.36,33.4,29.0,506.0,59.5,14.4,52.6,40.5,38.8,27.0,20.3,31.0,37.5,54.3,31.2,57.2,45.2,37.6,49.1,96.0,11.9
2018-06-28,63.5,8.4,31.35,15.18,148.0,32.5,210.0,74.8,14.8,33.0,29.1,504.0,59.3,14.4,52.4,40.4,38.8,26.55,19.94,31.0,36.85,53.9,31.4,57.6,44.8,36.4,49.1,95.8,11.5
2018-06-29,64.0,8.36,32.25,15.48,146.5,32.0,214.0,74.0,14.64,33.4,29.3,504.0,59.3,14.5,52.8,40.5,39.0,27.3,19.68,32.0,35.8,54.0,31.6,57.2,44.0,35.6,51.6,95.8,11.38
2018-07-02,65.0,7.94,32.3,15.4,147.5,31.0,214.0,73.8,14.5,33.4,29.3,514.0,59.9,14.5,50.2,41.39,38.8,26.9,18.74,31.0,37.25,53.5,31.7,56.4,43.7,35.2,51.2,95.8,11.36
2018-07-03,63.5,7.9,32.15,15.32,144.0,30.3,216.0,73.2,14.16,33.4,29.8,490.0,59.9,14.4,49.1,41.5,38.6,27.65,19.0,31.1,36.5,53.5,31.9,55.0,43.7,36.9,52.0,95.8,11.24
2018-07-04,64.0,7.6,32.15,15.24,143.0,29.1,206.0,73.2,14.4,33.6,30.0,493.0,59.7,14.4,49.1,41.3,38.2,25.8,18.64,30.8,35.35,53.7,31.5,53.5,42.7,38.4,52.0,95.2,11.0
2018-07-05,63.5,7.58,31.8,15.3,132.0,28.0,206.0,74.0,14.58,33.4,30.1,494.0,59.2,14.2,48.3,41.5,39.2,26.3,18.96,31.0,36.7,54.1,31.4,54.9,42.8,38.1,52.2,95.0,10.44
2018-07-06,63.5,7.38,31.9,15.26,127.0,27.9,206.0,73.4,14.62,33.4,30.1,489.0,59.0,14.25,48.0,41.44,39.2,26.5,19.0,31.2,37.25,54.2,30.5,56.2,42.0,37.1,53.0,96.0,10.68
2018-07-09,63.0,7.4,32.15,15.36,127.5,30.1,214.0,74.4,14.56,33.6,30.1,500.0,59.1,14.2,48.8,40.5,39.4,27.1,18.78,31.7,37.3,55.5,31.8,57.0,42.3,37.7,52.6,98.0,10.92
2018-07-10,63.5,7.24,32.5,14.72,129.0,30.2,214.0,74.0,14.28,33.6,30.2,502.0,59.0,14.2,48.0,39.5,39.8,26.7,18.72,31.85,36.8,54.7,31.0,57.5,41.6,38.0,52.4,97.4,10.86
2018-07-11,63.0,7.2,32.65,14.0,131.0,30.6,216.0,72.2,13.9,33.6,30.2,504.0,58.2,14.1,47.9,40.005,39.2,25.85,18.62,31.5,35.3,52.7,28.9,58.6,41.6,38.3,52.4,97.2,10.8
2018-07-12,63.5,7.22,32.2,13.94,126.0,30.9,216.0,71.6,13.96,33.8,30.3,506.0,57.8,14.1,47.6,40.035,39.0,25.8,19.22,31.55,36.3,54.1,28.0,57.5,41.6,38.6,52.2,100.5,10.6
2018-07-13,64.0,7.0,32.2,13.82,126.0,30.8,216.0,71.0,14.08,34.2,30.4,516.0,58.7,14.5,49.4,39.405,39.0,26.05,19.5,31.55,37.0,54.5,28.8,57.1,41.5,38.9,52.0,104.0,10.54
2018-07-16,64.0,7.02,31.95,14.4,125.5,30.5,222.0,71.0,13.88,33.4,30.4,508.0,58.1,14.4,51.2,38.205,39.4,25.8,19.36,31.0,37.5,55.3,28.5,57.9,41.1,39.2,51.8,103.5,10.9
2018-07-17,64.0,6.88,31.9,14.12,124.0,30.5,216.0,71.8,13.44,34.2,30.4,506.0,58.3,14.4,51.2,37.7,39.2,25.6,19.3,30.5,38.4,54.8,28.6,57.6,40.5,39.1,52.0,103.5,10.88
2018-07-18,64.0,6.5,31.4,13.9,126.0,30.1,210.0,73.2,13.42,34.0,30.4,508.0,60.2,14.4,51.0,37.62,39.2,25.5,18.96,30.25,38.35,55.4,28.6,57.9,40.0,38.9,52.8,102.5,10.76
2018-07-19,64.0,6.38,30.95,13.62,124.0,29.9,210.0,77.8,13.3,34.0,30.4,510.0,60.6,14.4,50.0,38.0,38.2,26.25,18.82,30.3,38.65,54.9,28.5,58.0,39.4,38.9,52.4,99.4,11.02
2018-07-20,64.0,6.5,31.2,13.24,124.0,30.6,212.0,78.0,13.2,34.0,29.9,502.0,61.5,14.3,51.2,38.25,38.0,25.25,18.88,30.0,39.55,55.3,28.8,58.0,38.6,39.5,52.2,101.0,11.12
2018-07-23,65.0,6.5,31.0,13.94,126.5,31.6,208.0,79.0,12.9,34.0,29.8,504.0,61.5,14.3,50.0,38.8,38.0,24.95,18.36,29.25,39.75,54.2,28.5,58.8,37.6,39.7,51.6,102.0,11.3
2018-07-24,63.0,6.66,31.45,13.94,126.5,31.6,208.0,80.0,12.8,34.0,27.7,504.0,60.7,14.3,51.0,38.5,38.0,25.05,18.16,29.15,40.65,53.4,27.6,59.6,35.7,39.5,51.4,100.5,11.28
2018-07-25,64.5,6.44,31.1,13.9,120.0,31.7,206.0,79.6,12.94,34.0,28.0,500.0,59.9,14.1,49.2,39.0,38.2,24.7,18.1,29.25,40.35,53.0,27.3,60.4,35.0,37.6,52.4,104.5,10.54
2018-07-26,66.0,6.42,30.25,14.0,120.0,32.3,208.0,79.8,12.64,34.2,27.6,500.0,59.7,14.1,48.1,39.0,38.2,24.8,21.75,29.35,40.05,54.4,27.3,60.6,34.2,37.4,52.4,102.5,10.46
2018-07-27,68.0,6.62,29.85,14.04,124.0,32.8,208.0,80.0,12.5,34.0,27.7,504.0,60.2,14.15,47.7,39.025,38.2,25.25,21.8,29.2,39.75,53.6,27.2,60.1,37.0,36.2,53.4,107.0,10.46
2018-07-30,68.0,6.7,30.1,14.02,130.0,33.0,204.0,79.2,13.0,34.2,27.5,506.0,60.1,14.3,48.5,39.0,37.8,25.2,22.95,28.6,38.05,54.9,27.0,60.1,38.0,35.3,53.2,109.5,10.64
2018-07-31,67.0,7.22,32.6,13.94,134.0,32.2,204.0,80.0,12.86,33.8,27.9,499.0,59.9,14.3,47.6,38.9,37.8,25.2,22.25,28.05,37.5,54.6,27.0,59.5,37.7,35.2,55.0,107.0,10.76
2018-08-01,67.0,7.22,32.3,13.8,137.5,31.9,200.0,79.0,13.0,33.6,27.9,492.0,59.9,14.2,48.5,37.81,38.0,25.3,23.3,28.5,38.4,54.2,26.8,58.5,38.2,34.9,55.2,111.0,10.6
2018-08-02,67.0,7.22,32.7,13.68,136.0,31.9,200.0,78.8,13.02,33.6,27.3,487.0,59.5,14.2,47.0,37.705,37.6,24.7,23.0,28.3,39.0,54.5,26.1,57.7,38.3,34.0,55.2,113.0,10.64
2018-08-03,67.0,7.0,33.3,13.6,138.0,31.6,200.0,77.8,12.98,33.2,27.3,489.0,59.5,14.0,47.0,37.875,37.8,24.6,22.45,29.1,38.2,55.2,25.6,58.0,37.6,34.0,55.6,111.0,10.48
2018-08-06,67.0,7.06,34.35,13.58,137.5,31.2,202.0,77.8,12.64,33.0,27.3,499.0,59.1,14.3,47.8,37.88,37.6,24.15,22.1,28.6,37.4,55.8,26.2,58.0,37.2,34.6,54.6,109.0,10.3
2018-08-07,69.0,7.02,34.35,13.44,139.0,31.6,200.0,77.0,12.7,32.8,27.4,510.0,59.5,13.9,46.5,38.0,37.8,25.7,22.3,29.0,37.6,55.8,26.2,57.9,37.2,35.8,54.4,110.0,10.06
2018-08-08,69.0,7.2,34.7,13.58,139.0,31.6,206.0,76.0,12.6,33.0,27.4,502.0,60.0,14.3,47.5,37.5,38.0,24.95,22.65,28.85,36.9,55.4,26.2,58.0,37.4,35.5,54.2,111.5,10.04
2018-08-09,69.0,7.1,34.5,13.4,137.5,31.9,206.0,75.8,12.58,32.0,27.3,508.0,59.9,14.3,47.2,36.45,37.8,24.95,22.95,28.55,36.9,56.2,26.2,58.0,37.4,33.8,55.6,110.5,10.24
2018-08-10,69.0,7.3,34.1,13.38,137.0,30.8,208.0,74.6,12.58,33.0,27.3,502.0,60.0,14.1,46.0,36.055,37.6,24.6,23.0,28.25,37.2,56.1,26.0,58.1,37.3,33.7,54.8,111.0,10.06
2018-08-13,68.5,7.48,33.4,13.24,136.0,31.6,208.0,74.0,12.36,32.8,27.3,496.0,60.0,14.2,45.8,37.0,37.8,24.35,22.35,28.1,36.5,55.6,26.6,58.7,37.2,34.9,54.8,111.5,10.0
2018-08-14,68.5,7.48,32.1,13.22,133.5,31.6,204.0,73.6,12.04,32.4,27.3,502.0,59.9,14.2,46.1,37.2,38.0,24.5,22.3,28.5,36.9,55.8,26.1,58.0,37.3,34.7,53.4,113.0,10.14
2018-08-15,68.5,7.4,32.75,13.2,132.0,31.0,204.0,73.0,11.8,33.0,27.3,500.0,59.8,14.2,45.0,37.69,37.8,24.5,22.3,28.7,37.3,55.8,26.7,58.0,37.1,33.6,53.2,113.0,10.2
2018-08-16,68.5,7.42,32.35,13.42,133.5,31.0,210.0,72.0,11.64,32.4,27.3,500.0,59.8,14.2,45.0,37.0,38.0,24.4,22.3,29.1,37.3,56.0,26.7,57.8,35.6,34.7,53.0,111.5,10.32
2018-08-17,68.0,7.4,31.7,13.74,130.0,31.0,210.0,70.8,11.5,32.4,27.5,500.0,60.0,14.25,45.2,37.0,37.4,24.4,22.3,29.55,37.8,56.2,26.9,57.7,34.6,33.6,53.4,112.0,10.46
2018-08-20,68.0,7.4,32.55,13.94,136.0,31.2,210.0,70.8,12.46,32.8,27.5,504.0,60.0,14.4,45.3,36.8,37.0,24.05,22.6,29.8,38.55,56.6,27.0,57.8,34.8,33.5,51.2,112.0,10.74
2018-08-21,68.0,7.4,32.05,14.2,135.0,31.1,210.0,72.0,12.58,32.8,28.9,506.0,59.5,14.4,45.5,37.0,37.0,24.5,22.8,30.05,38.8,56.6,27.4,57.4,36.3,33.5,51.8,111.0,10.74
2018-08-22,68.0,7.4,32.1,14.2,134.5,30.8,210.0,74.4,12.62,32.6,28.6,504.0,59.9,14.4,45.5,36.8,37.0,24.45,22.75,30.3,39.1,56.8,27.5,57.5,36.1,33.7,52.4,111.5,10.78
2018-08-23,68.0,7.36,32.2,14.2,139.5,31.1,210.0,75.2,12.3,32.6,28.8,500.0,60.0,14.5,45.5,36.805,37.0,24.2,22.8,30.6,39.85,57.0,27.8,58.0,35.6,33.6,51.6,110.5,10.8
2018-08-24,68.0,7.36,32.45,14.24,138.0,31.1,210.0,74.4,12.02,32.6,28.9,502.0,59.7,14.5,45.3,36.8,37.0,24.1,22.8,30.7,39.9,57.3,28.1,58.5,35.5,33.5,51.4,111.5,10.8
2018-08-27,68.0,7.3,32.3,14.38,139.0,31.1,210.0,75.0,11.92,32.0,28.6,504.0,59.2,14.25,45.0,37.15,36.8,24.9,22.5,30.1,40.2,57.3,28.2,58.9,35.0,34.5,52.0,110.0,10.8
2018-08-28,67.0,7.3,32.2,14.6,141.5,30.7,210.0,75.0,12.04,32.6,28.4,508.0,59.1,14.3,45.4,37.5,37.0,25.5,22.25,29.75,40.3,57.5,27.7,58.6,35.5,35.1,51.6,110.5,10.8
2018-08-29,67.0,7.32,31.9,14.64,142.0,31.0,210.0,77.8,12.0,32.4,28.3,508.0,59.0,14.3,45.4,37.0,36.8,25.1,22.9,30.15,41.1,57.6,28.0,58.0,35.7,35.8,52.8,110.5,10.6
2018-08-30,67.0,7.3,31.9,14.58,142.0,30.9,210.0,78.6,11.6,32.6,28.3,508.0,59.5,14.4,44.5,36.8,36.6,24.5,22.95,30.1,40.9,57.6,27.5,57.0,37.8,36.4,53.2,109.0,10.64
2018-08-31,67.0,7.3,31.2,14.6,140.5,31.2,210.0,77.2,11.8,32.4,28.2,510.0,59.0,14.3,44.4,38.2,36.8,25.15,22.75,31.25,41.4,57.6,27.4,55.8,38.3,35.7,54.0,110.5,10.5
2018-09-03,67.0,7.1,30.9,14.54,140.0,31.3,202.0,75.4,11.82,32.6,28.2,508.0,59.0,14.2,44.6,37.8,36.8,25.1,22.8,30.05,41.4,57.1,26.9,57.4,38.4,35.1,53.4,109.5,11.06
2018-09-04,67.0,7.08,30.5,14.42,140.0,31.4,202.0,77.4,11.82,32.6,28.2,502.0,59.0,14.15,44.0,39.25,36.8,24.75,22.75,28.5,41.15,56.3,26.6,57.0,37.4,37.1,53.4,109.5,11.2
2018-09-05,67.0,7.16,30.0,14.4,140.0,31.0,204.0,74.0,11.86,32.4,27.9,499.0,59.3,14.15,43.4,39.0,36.2,24.25,22.4,28.5,40.4,56.8,25.6,54.6,37.3,37.0,53.4,109.5,11.04
2018-09-06,67.0,7.2,30.9,14.56,138.5,31.0,204.0,75.0,12.0,32.2,27.5,495.0,59.7,14.1,43.7,40.005,35.8,23.1,22.0,28.4,40.9,56.0,25.8,54.8,35.7,36.0,53.4,108.0,10.7
2018-09-07,67.0,7.2,29.7,14.58,136.0,31.2,204.0,75.0,12.02,32.2,27.5,504.0,59.3,14.1,42.6,40.42,35.8,22.6,21.9,28.6,41.1,56.4,25.8,55.7,35.1,36.1,53.4,107.5,10.4
2018-09-10,67.0,7.14,28.75,14.58,136.5,31.2,210.0,73.0,11.72,32.6,27.4,508.0,58.2,14.1,42.3,40.8,36.8,21.85,22.2,28.75,40.55,57.3,25.6,56.5,35.5,36.5,53.6,107.5,10.54
2018-09-11,67.0,7.12,28.75,14.6,137.5,31.1,210.0,71.0,12.04,32.0,27.3,506.0,56.4,14.0,40.8,42.295,37.0,21.3,22.0,28.4,40.85,57.4,25.6,56.9,35.5,37.9,52.2,112.5,10.48
2018-09-12,66.5,7.12,29.0,14.76,142.0,31.0,210.0,69.2,12.18,32.0,26.6,504.0,57.6,14.0,41.4,42.7,37.0,21.3,21.65,28.55,40.95,57.1,25.5,57.2,35.1,37.4,52.2,110.0,10.42
2018-09-13,66.0,7.12,29.6,14.84,144.5,31.0,210.0,69.2,12.38,32.0,26.0,504.0,59.0,13.9,41.5,43.205,37.0,21.5,21.65,28.9,40.8,57.5,25.5,57.6,30.7,36.5,51.6,110.0,10.34
2018-09-14,66.0,7.1,30.1,14.88,144.5,30.7,202.0,68.6,12.08,32.4,25.6,514.0,61.0,14.0,42.7,43.5,37.0,21.1,21.7,28.9,40.8,57.6,25.6,58.8,29.0,35.9,51.8,110.0,10.12
2018-09-17,66.0,7.2,31.2,14.88,142.0,31.2,202.0,68.2,12.42,32.6,25.8,512.0,63.7,13.8,44.0,43.7,37.0,21.45,21.9,27.7,40.6,56.6,25.1,59.0,30.6,35.7,52.0,110.0,10.58
2018-09-18,66.0,7.2,31.85,14.7,142.0,31.1,202.0,67.8,12.14,32.6,25.9,512.0,63.1,13.9,44.6,43.5,37.0,21.5,21.9,28.9,40.6,56.7,25.1,58.8,30.9,35.6,51.6,110.0,10.4
2018-09-19,66.0,7.2,32.05,14.76,142.5,31.0,206.0,67.8,11.96,32.6,25.6,510.0,64.3,13.55,43.9,42.39,36.8,21.5,22.45,28.55,40.65,56.2,24.9,59.3,30.9,34.4,51.4,110.0,10.26
2018-09-20,66.0,7.0,32.0,14.62,142.0,31.0,204.0,70.2,11.92,32.6,25.6,516.0,65.7,13.55,44.2,42.605,36.8,22.95,22.65,28.5,40.0,55.0,24.7,59.2,33.4,34.0,51.8,110.0,10.72
2018-09-21,66.0,7.08,31.9,14.8,142.0,30.9,204.0,75.0,12.2,32.2,25.7,534.0,63.5,13.55,43.7,42.75,37.0,23.05,23.0,30.15,40.65,54.6,24.4,57.0,32.4,31.0,52.0,110.0,10.98
2018-09-24,66.0,6.66,32.35,14.76,143.0,30.7,204.0,74.4,12.26,32.2,25.7,548.0,65.7,13.7,42.7,42.5,37.0,22.35,22.1,29.0,39.3,55.3,23.5,57.1,32.4,30.4,51.0,110.0,11.2
2018-09-25,65.0,6.64,32.1,14.72,143.0,30.7,204.0,73.4,12.14,32.6,25.7,550.0,66.6,13.8,42.5,42.7,37.0,21.8,22.4,28.0,39.9,55.4,23.2,56.6,32.2,30.4,51.4,110.0,11.22
2018-09-26,65.0,6.3,31.9,14.78,142.0,30.7,200.0,74.0,12.04,32.6,25.6,554.0,67.0,13.85,42.5,43.05,37.0,21.6,22.35,26.6,39.85,54.6,23.2,61.8,32.4,31.6,51.0,110.0,11.38
2018-09-27,64.0,6.24,31.85,14.76,142.0,30.7,202.0,73.0,11.8,32.6,25.9,548.0,65.9,13.85,42.4,43.8,37.2,21.5,22.5,26.3,39.9,53.9,23.8,62.9,32.6,31.3,51.4,110.0,11.5
2018-09-28,64.5,6.3,31.85,14.72,142.0,28.8,202.0,73.4,11.72,32.0,25.8,540.0,64.5,13.55,42.0,43.3,37.2,20.6,22.45,25.7,39.55,53.4,23.6,65.0,31.0,29.5,51.4,110.0,10.96
2018-10-01,64.5,6.24,31.05,14.84,141.5,28.4,200.0,72.2,11.72,32.0,25.1,542.0,65.0,13.6,41.0,43.0,37.0,20.65,22.05,25.3,37.6,53.3,23.4,65.0,30.2,27.6,51.4,105.5,10.76
2018-10-02,64.5,6.24,30.3,14.82,140.0,28.4,200.0,71.2,11.72,31.8,25.0,558.0,65.3,13.2,40.3,43.9,37.0,20.1,22.1,26.0,37.1,53.0,23.5,65.2,29.9,26.7,51.0,106.0,10.14
2018-10-03,64.5,6.3,30.55,14.74,134.5,27.8,200.0,72.2,11.58,31.2,25.0,566.0,67.9,13.3,39.8,43.8,37.0,19.74,22.1,26.0,36.1,52.0,23.4,65.3,29.9,26.0,50.6,106.0,10.3
2018-10-04,64.0,6.32,30.65,14.76,134.5,26.8,196.0,71.8,11.66,31.2,24.9,564.0,67.8,13.3,39.0,43.5,37.0,19.46,22.15,25.5,36.75,51.8,23.4,64.9,29.0,25.8,50.2,106.0,10.36
2018-10-05,64.0,6.14,29.9,14.1,127.0,25.7,196.0,70.0,11.52,31.2,24.9,566.0,67.8,13.2,38.7,43.495,37.0,19.22,21.65,25.35,36.3,52.0,22.6,59.5,28.4,26.4,50.0,105.0,10.12
2018-10-08,64.0,6.14,28.7,13.62,116.0,24.9,190.0,69.6,11.2,31.2,24.2,556.0,65.8,13.2,39.0,43.395,36.8,18.9,21.75,25.0,34.75,50.9,22.6,60.7,28.3,26.2,51.0,105.5,9.55
2018-10-09,64.0,6.02,28.85,13.54,110.0,24.8,186.0,68.0,11.06,31.2,24.0,570.0,64.9,12.0,39.7,41.995,36.8,18.5,20.95,24.7,32.75,50.3,22.9,59.9,27.3,26.2,51.0,106.5,9.15
2018-10-10,63.5,6.0,27.85,13.02,113.0,25.0,190.0,63.0,10.56,31.2,23.1,538.0,63.0,11.75,37.0,40.5,36.2,18.44,19.98,23.1,31.0,48.75,22.8,58.6,26.6,26.4,50.4,101.5,9.45
2018-10-11,63.5,5.82,27.05,12.76,110.0,25.0,185.0,61.2,10.18,31.0,22.5,516.0,62.0,11.85,35.6,40.1,35.0,17.92,20.4,22.5,31.35,47.3,22.5,56.4,25.7,26.4,51.0,100.0,8.93
2018-10-12,63.5,5.82,27.1,13.38,118.0,24.1,192.0,60.8,10.28,30.0,22.0,518.0,63.9,12.45,38.2,40.4,35.2,18.1,20.6,23.2,33.0,48.35,23.4,58.4,24.8,26.3,50.2,99.0,8.66
2018-10-15,63.5,6.02,27.1,13.16,116.0,24.8,200.0,60.0,10.24,29.8,22.0,508.0,62.7,12.45,37.0,40.295,36.2,17.88,19.86,23.1,32.7,46.95,23.0,58.3,26.4,26.3,50.6,99.0,8.95
2018-10-16,64.0,6.1,27.85,13.36,114.0,24.8,200.0,59.0,10.9,31.0,21.8,522.0,61.7,12.15,37.0,39.995,35.8,19.26,19.94,22.95,33.95,49.1,23.3,57.9,25.4,27.0,53.0,98.0,9.64
2018-10-17,62.5,6.3,28.1,13.32,112.5,24.7,202.0,60.2,10.92,30.4,21.8,530.0,65.0,12.15,37.2,40.0,36.0,19.3,20.5,22.9,35.2,48.75,23.5,58.9,25.4,26.5,53.6,97.6,10.0
2018-10-18,62.0,6.2,28.1,13.08,111.5,24.4,202.0,61.0,10.7,29.0,21.5,518.0,64.9,12.15,36.6,40.635,35.8,18.14,20.05,22.1,35.2,48.45,23.4,57.0,25.5,26.5,51.2,93.0,9.5
2018-10-19,62.0,6.1,27.35,12.76,108.0,24.3,200.0,61.6,10.44,29.6,20.6,504.0,63.5,12.2,36.8,40.6,35.8,17.78,19.6,20.45,33.35,48.75,23.1,56.1,25.7,26.8,51.2,91.2,8.98
2018-10-22,62.0,6.12,26.8,12.28,109.0,24.3,200.0,61.6,10.1,29.8,20.2,514.0,61.9,12.2,35.2,41.25,35.6,17.52,19.0,20.1,33.4,46.7,23.1,55.7,25.4,27.1,50.0,91.2,8.92
2018-10-23,61.0,5.76,24.9,11.76,105.0,23.5,185.0,59.0,9.6,29.8,19.8,516.0,58.6,12.0,33.7,40.8,35.2,17.1,18.7,19.1,29.8,43.9,22.5,52.4,25.4,25.6,48.6,92.0,8.64
2018-10-24,61.0,5.74,24.55,11.88,103.5,23.8,195.0,57.0,9.68,30.0,19.7,514.0,59.5,11.8,33.7,40.58,35.2,16.66,18.0,18.88,30.05,44.55,22.3,51.0,25.0,25.6,49.3,93.2,8.69
2018-10-25,60.0,5.74,24.55,11.86,103.0,22.6,195.0,58.0,9.5,29.6,19.2,514.0,59.0,12.0,32.8,41.1,36.0,17.3,18.18,17.22,29.9,43.4,22.9,55.4,24.6,25.4,49.3,93.4,9.2
