,GLE.PA prices,BNP.PA prices,ACA.PA prices,CC.PA prices,KN.PA prices,VEURX prices
2008-03-05,65.985497,58.177502000000004,16.794001,207.889999,,36.200001
2008-03-06,62.8578,56.272597999999995,16.1019,207.899994,,35.720001
2008-03-07,61.606701,55.835201,16.2127,207.490005,,35.419998
2008-03-10,60.734699,54.484299,15.7421,206.979996,,34.93
2008-03-11,63.4454,56.583599,16.369498999999998,203.0,,35.970001
2008-03-12,67.397697,57.866501,17.0893,203.0,,36.099998
2008-03-13,66.345703,56.311501,16.3972,202.990005,,36.290001000000004
2008-03-14,65.160896,54.9119,16.3234,201.970001,,35.720001
2008-03-17,59.6922,52.336399,15.576,187.940002,,34.650002
2008-03-18,63.6824,56.428101,17.0247,187.0,,35.869999
2008-03-19,59.180401,59.0522,16.969299,187.0,,34.52
2008-03-20,58.1283,59.781101,17.799801000000002,185.0,,34.82
2008-03-24,,,,,,35.189999
2008-03-25,60.952702,62.444099,18.658001000000002,190.0,,36.009997999999996
2008-03-26,60.270302,61.812401,18.058201,188.0,,36.209998999999996
2008-03-27,61.398201,62.8134,17.993601,190.0,,36.25
2008-03-28,60.772597999999995,62.677399,17.947399,194.0,,36.150002
2008-03-31,58.782299,62.0942,18.0858,195.0,,36.380001
2008-04-01,64.355301,65.845703,19.571501,197.0,,37.450001
2008-04-02,65.758003,67.90619699999999,20.0144,199.0,,37.52
2008-04-03,64.108902,66.633003,19.230101,196.5,,37.549999
2008-04-04,63.786598,66.623299,19.313101,198.990005,,37.75
2008-04-07,65.397903,68.236603,19.820601,197.0,,37.919998
2008-04-08,65.0662,67.721497,19.654498999999998,192.0,,37.73
2008-04-09,64.298401,66.181,19.0086,190.990005,,37.68
2008-04-10,63.7771,65.272301,18.8148,187.990005,,37.369999
2008-04-11,63.786598,64.71350100000001,18.4457,188.990005,,36.860001000000004
2008-04-14,62.990501,64.154602,18.1966,187.690002,,36.810001
2008-04-15,62.507099,63.902,18.307301000000002,186.990005,,37.110001000000004
2008-04-16,64.50700400000001,65.272301,18.8148,187.800003,,38.189999
2008-04-17,67.283997,65.743698,19.0917,188.0,,37.77
2008-04-18,71.226799,68.061699,20.106701,186.990005,,38.200001
2008-04-21,69.994698,66.812798,19.4331,184.350006,,38.240002000000004
2008-04-22,69.776703,65.690201,19.230101,180.009995,,38.07
2008-04-23,69.378601,65.8069,19.036301,181.5,,38.099998
2008-04-24,69.852501,66.48719799999999,19.2208,182.449997,,37.810001
2008-04-25,71.615402,67.240402,19.682199,183.5,,38.299999
2008-04-28,72.48739599999999,67.79920200000001,20.0236,183.0,,38.290001000000004
2008-04-29,71.5112,67.507698,19.8298,183.940002,,37.91
2008-04-30,71.236298,67.303596,19.977501,184.490005,,37.990002000000004
2008-05-01,,,,,,38.290001000000004
2008-05-02,74.117599,69.315399,20.8818,190.0,,38.52
2008-05-05,74.354599,69.043297,20.7526,190.0,,38.59
2008-05-06,72.411598,68.217201,20.2635,187.990005,,38.759997999999996
2008-05-07,72.070396,67.8041,20.2451,180.800003,,38.130001
2008-05-08,70.241096,66.95369699999999,19.848301,182.0,,38.509997999999996
2008-05-09,68.809998,65.544403,19.4884,182.0,,38.220001
2008-05-12,67.767403,65.4133,19.128598999999998,184.800003,,38.639998999999996
2008-05-13,67.1987,65.60279799999999,18.048901,183.990005,,38.450001
2008-05-14,67.596802,68.790604,17.993601,182.190002,,38.389998999999996
2008-05-15,67.312401,68.586502,17.7537,182.809998,,38.950001
2008-05-16,68.099098,68.042198,17.652201,181.5,,39.400002
2008-05-19,66.819603,68.003304,17.7075,180.699997,,39.259997999999996
2008-05-20,64.5354,66.768997,17.3846,179.949997,,39.040001000000004
2008-05-21,62.8009,66.088699,16.997,179.990005,,38.66
2008-05-22,64.232101,66.885696,17.32,179.0,,39.009997999999996
2008-05-23,63.265301,66.059601,16.914,179.0,,38.580002
2008-05-26,63.217999,64.728104,16.028098999999997,176.679993,,
2008-05-27,62.980999,64.008904,16.3234,176.679993,,38.369999
2008-05-28,63.0284,63.7076,16.4618,176.0,,38.540001000000004
2008-05-29,62.241699,63.484001,15.8343,175.0,,38.189999
2008-05-30,63.312698,64.475403,15.6959,174.0,,38.419998
2008-06-02,61.597198,63.177898,15.5206,170.0,,37.959998999999996
2008-06-03,61.3508,62.555901,15.5667,177.83999599999999,,37.799999
2008-06-04,60.317699,62.074799,15.3914,175.0,,37.400002
2008-06-05,59.445702000000004,61.331299,13.0569,175.0,,38.040001000000004
2008-06-06,57.341599,58.9161,13.86,174.0,,37.16
2008-06-09,56.194801,58.352501000000004,14.01,171.0,,37.09
2008-06-10,56.2896,59.091099,13.81,169.0,,36.389998999999996
2008-06-11,54.4603,57.9734,13.58,169.990005,,35.849998
2008-06-12,55.2565,59.5625,14.17,170.0,,35.799999
2008-06-13,54.877399,59.790901,13.72,170.0,,36.099998
2008-06-16,55.104801,60.165001000000004,13.71,168.0,,36.23
2008-06-17,56.867699,61.812401,13.85,168.990005,,36.400002
2008-06-18,55.095299,60.009499,13.31,168.0,,35.93
2008-06-19,53.626301,58.571098,13.18,166.800003,,35.869999
2008-06-20,53.503101,57.643002,13.38,162.0,,35.220001
2008-06-23,52.6026,57.084099,12.78,157.5,,35.139998999999996
2008-06-24,52.697399,58.196899,13.02,149.0,,34.959998999999996
2008-06-25,55.066897999999995,59.363201000000004,13.97,149.0,,35.459998999999996
2008-06-26,52.403599,57.341702000000005,13.26,151.5,,34.650002
2008-06-27,52.223499,56.282299,13.41,154.990005,,34.73
2008-06-30,52.403599,55.922699,12.98,151.979996,,34.889998999999996
2008-07-01,50.839698999999996,54.377399,12.37,150.0,,34.509997999999996
2008-07-02,50.8018,54.576599,12.47,150.5,,33.869999
2008-07-03,53.285099,57.025799,13.22,149.0,,34.09
2008-07-04,51.9487,55.436797999999996,12.89,147.490005,,
2008-07-07,50.924999,55.776901,12.44,146.490005,,33.939999
2008-07-08,49.901402000000004,54.751598,12.11,144.0,,33.939999
2008-07-09,52.138199,56.272597999999995,12.75,142.5,,33.810001
2008-07-10,51.664299,55.747799,12.82,136.990005,,33.860001000000004
2008-07-11,48.024799,53.565899,11.57,136.0,,33.25
2008-07-14,48.7925,54.2948,11.86,135.899994,,33.200001
2008-07-15,48.185902,52.574501,11.4,132.979996,,32.619999
2008-07-16,48.337601,53.444401,12.05,133.800003,,33.080002
2008-07-17,50.7071,56.9967,13.03,133.0,,33.77
2008-07-18,53.787399,60.743301,14.02,132.25,,34.169998
2008-07-21,55.190102,61.005699,14.1,133.600006,,34.400002
2008-07-22,54.678298999999996,61.268101,13.66,131.899994,,34.32
2008-07-23,58.763302,63.8582,14.67,132.800003,,34.529999
2008-07-24,58.801201,62.9398,14.62,132.0,,33.740002000000004
2008-07-25,58.0051,62.978699,14.3,131.899994,,33.919998
2008-07-28,56.213699,61.627701,13.8,131.75,,33.459998999999996
2008-07-29,54.308701,60.544102,13.49,130.490005,,33.709998999999996
2008-07-30,55.929401,61.909599,13.82,129.490005,,34.169998
2008-07-31,56.716099,62.006802,13.77,128.490005,,33.82
2008-08-01,56.905602,59.800598,13.55,128.5,,33.419998
2008-08-04,56.393799,57.827599,13.71,130.0,,33.169998
2008-08-05,61.7015,60.135899,14.73,130.0,,34.119999
2008-08-06,63.521301,63.2313,14.86,134.990005,,34.189999
2008-08-07,65.57800300000001,62.8475,14.86,134.850006,,33.619999
2008-08-08,65.303101,62.584998999999996,14.67,131.520004,,33.669998
2008-08-11,66.279297,63.416,15.14,132.0,,33.669998
2008-08-12,64.4785,61.0835,15.01,132.029999,,33.310001
2008-08-13,60.630501,58.119202,13.99,130.800003,,32.810001
2008-08-14,61.256001,58.794701,14.12,128.0,,32.650002
2008-08-15,61.673,59.4701,14.22,128.5,,32.5
2008-08-18,61.047501000000004,58.789799,14.13,126.940002,,32.290001000000004
2008-08-19,58.488499,56.457298,13.39,127.0,,31.83
2008-08-20,58.412601,56.758499,13.34,127.0,,31.940001000000002
2008-08-21,57.559601,55.2132,12.99,126.0,,32.080002
2008-08-22,59.6637,57.234798,13.57,126.0,,32.380001
2008-08-25,59.3983,56.782799,13.3,124.849998,,31.9
2008-08-26,59.113997999999995,56.923801,13.32,125.400002,,31.93
2008-08-27,59.7206,56.782799,13.21,125.370003,,32.200001
2008-08-28,62.1754,59.688801,14.39,125.300003,,32.689999
2008-08-29,62.6493,59.751999,14.52,124.879997,,32.490002000000004
2008-09-01,62.5355,60.101799,14.295,124.5,,
2008-09-02,64.307899,62.687098999999996,14.865,124.5,,32.139998999999996
2008-09-03,63.5355,61.890099,14.75,123.75,,31.950001
2008-09-04,60.7537,60.111599,14.05,122.0,,30.549999
2008-09-05,59.270401,58.682899,13.58,120.639999,,30.219998999999998
2008-09-08,63.317501,62.6385,14.695,123.0,,30.790001
2008-09-09,64.92400400000001,63.192501,14.75,122.75,,29.93
2008-09-10,62.255901,61.875599,14.05,122.0,,30.08
2008-09-11,60.5546,61.306999,13.75,120.0,,30.0
2008-09-12,61.616199,62.726002,14.03,121.0,,30.700001
2008-09-15,55.6735,58.235802,12.74,116.5,,29.219998999999998
2008-09-16,53.0481,56.457298,12.08,113.989998,,29.290001
2008-09-17,51.531601,54.610699,11.775,113.889999,,28.030001000000002
2008-09-18,52.943901000000004,56.243401,11.4,108.800003,,29.209999
2008-09-19,63.5023,66.088699,14.4,114.0,,31.049999
2008-09-22,61.2276,64.144897,13.91,113.150002,,30.549999
2008-09-23,59.1567,62.711399,13.7,113.980003,,29.959999
2008-09-24,60.6115,63.508301,14.4,113.989998,,29.950001
2008-09-25,62.4123,65.316101,15.34,112.0,,30.540001
2008-09-26,61.6446,66.3414,14.4,111.0,,30.219998999999998
2008-09-29,57.696999,63.688099,13.0,107.120003,,27.309998999999998
2008-09-30,58.763302,64.222702,13.405,100.0,,28.110001
2008-10-01,59.9291,64.028297,13.815,106.190002,,28.129998999999998
2008-10-02,60.620998,63.367401,14.5,111.400002,,26.889999
2008-10-03,65.056702,69.339699,15.39,111.540001,,27.190001000000002
2008-10-06,57.3606,65.60279799999999,13.845,108.0,,25.41
2008-10-07,57.379501,66.501801,13.895,105.5,,24.450001
2008-10-08,54.3134,61.647202,12.75,101.199997,,23.809998999999998
2008-10-09,54.498199,65.00990300000001,13.005,101.0,,22.200001
2008-10-10,47.389801,58.1824,11.44,100.0,,21.98
2008-10-13,46.442001,62.3955,12.05,103.0,,24.43
2008-10-14,50.2332,59.615898,12.21,104.0,,24.209999
2008-10-15,46.1861,57.5215,11.0,104.0,,21.700001
2008-10-16,42.219501,53.454102,10.275,104.0,,22.82
2008-10-17,42.935101,54.362801,10.48,103.980003,,22.15
2008-10-20,41.6367,53.3521,10.45,104.5,,23.530001000000002
2008-10-21,45.896999,57.341702000000005,12.095,110.0,,22.049999
2008-10-22,45.7785,57.098701,11.605,111.0,,20.379998999999998
2008-10-23,46.162399,57.0695,11.655,111.0,,20.84
2008-10-24,42.650799,55.3979,11.37,107.0,,19.48
2008-10-27,36.016201,53.454102,10.1,103.800003,,18.57
2008-10-28,31.594801,47.914299,8.75,103.800003,,20.889999
2008-10-29,34.205898,52.482201,9.22,108.0,,21.17
2008-10-30,37.542198,53.128502000000005,10.32,110.0,,21.9
2008-10-31,39.973301,54.425999,11.235,113.0,,21.99
2008-11-03,40.120201,53.862301,11.355,115.0,,21.950001
2008-11-04,44.5938,56.855701,12.13,117.900002,,23.469998999999998
2008-11-05,45.683701,55.980999,11.785,124.0,,22.23
2008-11-06,43.9114,53.162498,10.9,121.93,,20.889999
2008-11-07,44.546397999999996,53.454102,11.35,120.0,,21.91
2008-11-10,44.3568,51.199298999999996,11.2,120.0,,21.6
2008-11-11,40.669899,46.932701,10.435,119.5,,20.709999
2008-11-12,38.556301,44.483501000000004,9.75,119.989998,,19.559998999999998
2008-11-13,36.205799,44.901501,9.4,118.800003,,21.190001000000002
2008-11-14,35.869301,45.489399,9.435,117.400002,,20.1
2008-11-17,35.542301,41.810798999999996,8.75,116.989998,,19.559998999999998
2008-11-18,33.518799,39.667801000000004,8.36,116.800003,,19.809998999999998
2008-11-19,30.8981,35.226299,7.54,116.0,,18.48
2008-11-20,30.2726,35.474098,7.0,115.199997,,17.32
2008-11-21,26.0833,34.9687,6.88,111.699997,,18.379998999999998
2008-11-24,26.9079,37.903801,7.745,112.0,,19.99
2008-11-25,29.32,39.410301000000004,8.34,111.0,,20.280001000000002
2008-11-26,29.500099,39.2645,8.095,111.900002,,20.280001000000002
2008-11-27,32.016498999999996,42.180099,8.35,111.0,,
2008-11-28,31.6374,42.1073,8.715,110.0,,20.459999
2008-12-01,29.8556,38.8951,8.06,110.0,,18.57
2008-12-02,28.997801000000003,38.798,8.065,107.989998,,19.629998999999998
2008-12-03,29.4764,39.313099,8.33,107.900002,,19.75
2008-12-04,30.6707,41.101299,9.0,107.879997,,19.280001000000002
2008-12-05,30.32,38.000999,8.61,107.0,,19.440001000000002
2008-12-08,34.651402000000004,43.1035,9.505,108.599998,,20.469998999999998
2008-12-09,36.016201,43.735199,9.8,107.699997,,20.360001
2008-12-10,37.452099,44.828602000000004,9.8,106.900002,,20.790001
2008-12-11,36.840801,45.4165,9.61,106.400002,,20.73
2008-12-12,34.357601,42.568901000000004,8.885,106.300003,,20.84
2008-12-15,33.533001,38.292598999999996,8.462,105.010002,,20.940001000000002
2008-12-16,35.0116,40.187801,8.64,105.0,,22.09
2008-12-17,32.992802000000005,33.258202000000004,8.34,103.989998,,22.110001
2008-12-18,32.319801,32.072497999999996,8.09,102.0,,21.540001
2008-12-19,34.139599,29.516399,7.98,103.0,,21.120001000000002
2008-12-22,32.793701,28.8263,7.88,101.0,,20.969998999999998
2008-12-23,31.608999,28.913798999999997,7.68,100.5,,19.360001
2008-12-24,31.7985,28.670799,7.9,100.389999,,19.41
2008-12-26,,,,,,19.58
2008-12-29,32.509399,28.913798999999997,8.01,100.5,,19.83
2008-12-30,34.120602000000005,29.156799,8.04,100.199997,,20.190001000000002
2008-12-31,34.120602000000005,29.399798999999998,8.0,100.0,,20.41
2009-01-02,35.153702,31.780898999999998,8.6,101.5,,20.799999
2009-01-05,34.651402000000004,30.9597,8.67,100.75,,20.5
2009-01-06,35.3717,33.141498999999996,8.7,100.0,,20.82
2009-01-07,35.058899,34.0163,8.675,100.5,,20.559998999999998
2009-01-08,34.878899,33.860699,8.628,100.949997,,20.82
2009-01-09,34.120602000000005,33.107498,8.82,100.199997,,20.110001
2009-01-12,34.3908,33.199902,8.838,99.989998,,19.610001
2009-01-13,33.736801,33.034599,8.715,99.989998,,19.139999
2009-01-14,30.045099,31.1637,8.06,97.099998,,18.34
2009-01-15,29.2442,29.122801000000003,7.648,96.0,,18.389999
2009-01-16,30.1399,28.1898,8.29,95.0,,18.469998999999998
2009-01-19,27.0501,26.581301,7.754,93.0,,
2009-01-20,23.353701,23.0387,7.213,90.699997,,17.01
2009-01-21,25.7563,23.271998999999997,7.547,89.0,,17.700001
2009-01-22,27.486099,22.547898999999997,7.62,83.43,,17.299999
2009-01-23,25.8274,20.7791,7.58,85.0,,17.08
2009-01-26,28.6756,24.2973,8.815,80.0,,17.74
2009-01-27,28.860398999999997,24.2584,9.101,82.0,,17.9
2009-01-28,32.589901,29.297701,10.055,86.0,,18.58
2009-01-29,31.5047,28.670799,9.919,84.029999,,17.77
2009-01-30,31.2299,29.1665,9.54,83.989998,,17.610001
2009-02-02,29.381701,26.625,8.92,81.989998,,17.35
2009-02-03,29.6234,25.9641,9.255,82.400002,,17.959999
2009-02-04,30.514298999999998,26.911699,9.529,84.300003,,17.889999
2009-02-05,28.7845,26.9214,9.201,83.900002,,18.129998999999998
2009-02-06,28.808201,28.2383,9.501,84.800003,,18.59
2009-02-09,28.334298999999998,28.5931,9.4,84.0,,18.75
2009-02-10,26.443501,27.601801000000002,8.91,83.489998,,17.860001
2009-02-11,26.723101,27.0186,8.75,83.0,,17.99
2009-02-12,26.206498999999997,25.5413,8.331,81.989998,,17.889999
2009-02-13,25.164,25.6968,8.224,82.0,,17.75
2009-02-16,23.837099,25.2255,8.164,80.0,,
2009-02-17,21.5576,23.325398999999997,7.816,80.199997,,16.68
2009-02-18,22.131001,23.927999,7.753,78.980003,,16.620001000000002
2009-02-19,22.893998999999997,23.811398999999998,8.02,76.5,,16.67
2009-02-20,21.315901,22.669399,7.28,75.0,,16.41
2009-02-23,21.7803,22.489599,7.16,74.400002,,15.86
2009-02-24,22.5196,22.4021,7.46,72.989998,,16.32
2009-02-25,22.8419,23.568399,7.458,70.199997,,15.86
2009-02-26,24.8654,26.430599,8.087,70.0,,15.98
2009-02-27,23.652201,25.259501,7.79,69.0,,15.75
2009-03-02,21.8088,22.907498999999998,7.23,69.0,,14.82
2009-03-03,21.0079,22.7423,7.093,67.800003,,14.66
2009-03-04,21.443899,24.034901,6.99,68.0,,15.3
2009-03-05,20.1359,22.334101,6.62,68.0,,14.6
2009-03-06,18.809,21.1241,6.11,68.489998,,14.66
2009-03-09,18.008101,21.4545,6.19,68.699997,,14.34
2009-03-10,19.9037,25.9009,6.9,75.0,,15.3
2009-03-11,20.439199,26.6444,6.956,76.0,,15.45
2009-03-12,21.7756,27.601801000000002,7.21,76.0,,15.84
2009-03-13,22.15,28.4279,7.352,77.5,,15.91
2009-03-16,24.4958,31.0811,7.958,78.989998,,16.07
2009-03-17,25.4531,30.809,8.104,80.0,,16.42
2009-03-18,26.452999,30.6535,8.113,88.849998,,16.790001
2009-03-19,27.107,31.474701,8.567,95.0,,16.98
2009-03-20,27.7183,30.760401,8.688,95.0,,16.799999
2009-03-23,30.1399,33.5303,9.175,99.989998,,17.799999
2009-03-24,29.130501000000002,31.809998999999998,9.333,100.0,,17.290001
2009-03-25,29.8556,31.086,9.0,99.0,,17.559998999999998
2009-03-26,30.3295,31.683701,9.14,98.5,,17.690001000000002
2009-03-27,28.576,31.3435,9.2,98.5,,17.059998999999998
2009-03-30,27.3913,28.320999,7.98,98.5,,16.360001
2009-03-31,27.959999,30.2453,8.312,98.510002,,16.98
2009-04-01,28.244301,31.9753,8.542,98.980003,,17.32
2009-04-02,30.0499,35.3866,9.29,98.699997,,18.27
2009-04-03,31.746401000000002,34.7743,9.393,98.0,,18.34
2009-04-06,32.3862,33.919102,9.2,97.709999,,18.09
2009-04-07,31.7512,32.9034,8.726,96.779999,,17.6
2009-04-08,32.433601,33.418499,9.437,99.0,,17.719998999999998
2009-04-09,33.3671,34.351601,9.8,103.989998,,18.15
2009-04-13,,,,,,18.389999
2009-04-14,34.968899,37.4179,10.685,109.0,,18.280001000000002
2009-04-15,34.831501,36.8493,10.4,108.699997,,18.42
2009-04-16,35.869301,37.607399,10.705,109.0,,18.73
2009-04-17,37.437901000000004,39.3228,10.955,111.989998,,18.690001000000002
2009-04-20,35.987801,36.737499,9.95,111.75,,17.709999
2009-04-21,34.362301,35.726799,9.711,110.949997,,18.07
2009-04-22,35.068401,36.688999,10.24,121.800003,,17.98
2009-04-23,35.144199,35.629601,10.035,119.0,,18.48
2009-04-24,36.366901,37.330399,10.57,124.980003,,18.92
2009-04-27,35.025799,37.169998,10.315,123.980003,,18.629998999999998
2009-04-28,34.224899,35.7365,10.095,123.690002,,18.5
2009-04-29,34.404999,37.903801,10.65,123.5,,19.120001000000002
2009-04-30,37.120399,39.118697999999995,11.2,121.510002,,19.219998999999998
2009-05-01,,,,,,19.450001
2009-05-04,37.125099,40.630001,11.17,121.0,,20.219998999999998
2009-05-05,40.167598999999996,41.0285,11.2,118.889999,,20.09
2009-05-06,41.475497999999995,44.016998,11.65,120.0,,20.49
2009-05-07,37.4142,43.7449,11.38,120.010002,,20.23
2009-05-08,37.418999,44.595299,11.74,121.0,,21.09
2009-05-11,36.300598,45.377701,11.51,121.970001,,20.559998999999998
2009-05-12,34.888401,44.687599,11.15,122.989998,,20.73
2009-05-13,33.172798,41.149899,10.21,120.0,,19.98
2009-05-14,33.0401,42.180099,10.175,110.0,,20.26
2009-05-15,33.888401,42.3988,10.365,110.989998,,20.059998999999998
2009-05-18,35.324298999999996,44.901501,10.73,113.989998,,20.9
2009-05-19,36.3479,46.0872,10.72,113.0,,21.09
2009-05-20,36.902401,43.808102000000005,10.765,111.0,,21.309998999999998
2009-05-21,36.575401,43.740002000000004,10.48,109.0,,21.18
2009-05-22,36.883499,44.605,10.575,107.199997,,21.299999
2009-05-25,37.314701,44.7994,10.6,108.0,,
2009-05-26,38.835899,45.771301,10.5,110.940002,,21.66
2009-05-27,38.3904,46.456501,10.35,108.0,,21.379998999999998
2009-05-28,37.722301,46.2621,10.17,108.0,,21.530001000000002
2009-05-29,38.8596,47.379799,10.33,107.0,,21.92
2009-06-01,41.532398,46.456501,10.67,107.699997,,22.52
2009-06-02,41.702999,46.456501,10.88,108.0,,22.68
2009-06-03,41.020599,46.2621,10.85,108.0,,21.98
2009-06-04,41.143799,46.218399,10.64,107.879997,,22.059998999999998
2009-06-05,42.176899,46.5051,10.775,107.879997,,21.780001000000002
2009-06-08,40.499297999999996,45.975398999999996,10.555,105.489998,,21.68
2009-06-09,39.674702,46.500198,10.795,104.879997,,21.940001000000002
2009-06-10,40.470901,46.952099,11.05,105.0,,22.049999
2009-06-11,40.7836,48.157299,11.2,104.0,,22.379998999999998
2009-06-12,41.214901,48.429401,10.95,103.989998,,22.280001000000002
2009-06-15,39.4757,47.428398,10.555,101.900002,,21.370001000000002
2009-06-16,38.158198999999996,46.354401,10.27,101.900002,,21.209999
2009-06-17,37.011398,44.945202,9.99,101.879997,,21.16
2009-06-18,37.8312,45.737301,10.2,100.019997,,21.200001
2009-06-19,38.290901,44.969501,10.365,101.0,,21.49
2009-06-22,36.869202,43.249199,9.9,101.010002,,20.709999
2009-06-23,36.253201000000004,42.671001000000004,9.525,99.800003,,21.07
2009-06-24,37.400002,44.575901,9.512,102.0,,21.18
2009-06-25,37.0872,45.163897999999996,9.141,100.0,,21.309998999999998
2009-06-26,36.7365,44.784801,9.054,99.800003,,21.370001000000002
2009-06-29,37.731701,46.140598,9.24,99.900002,,21.690001000000002
2009-06-30,36.855,44.950001,8.876,99.900002,,21.450001
