,KS p-value normal,KS p-value student,KS p-value stable,t-Student nu,levy alpha,levy beta,levy mu,levy sigma,levy neglog
LP68260536,3.195788904346719e-08,3.357991179884575e-10,0.35481207117080765,7.163476562500013,1.4518278257966255,0.03299621146343359,0.0009952151879626624,0.4271238800280356,1390.0700450786248
LP68374599,1.8334466432871195e-126,1.654581750687064e-121,0.0,7.345898437500014,0.5,-0.7056951852687967,0.06061182799596116,1e-06,-13978.659018275694
LP68280917,6.737885870447041e-123,2.2860701688887023e-127,2.2295530154713146e-257,9.138671875000018,0.5,-0.262085549536081,-0.007302236477357619,1e-06,-14462.617008900821
PEAP.PA,0.007351369489472944,2.506638191079788e-06,0.0041075090093535185,11.171386718750025,1.6993420208909311,-0.28783272330341314,0.06965450336177716,0.578021891478885,1541.4864460500694
LP68272247,6.663261647429173e-09,7.15509003053527e-16,2.1553510825714926e-06,10.257031250000022,1.6825174218481374,-0.12840830979602877,0.042627228291723426,0.5643490257807399,7292.763331423181
LP68269629,6.189566687198339e-85,6.031499588473831e-88,1.9088583057318727e-283,4.299707031250007,1.1202293890219048,-0.27614624211038363,-0.010860131037954164,0.00011210906965682479,-3473.8297930514836
LP68257859,9.440230905858695e-83,7.719252834479332e-88,3.53939201731659e-288,4.177832031250006,0.5759209727869176,0.5486891054461129,-0.028986476013341287,1.8787912208078175e-06,-9280.354374107254
LP68257860,2.274859300113188e-111,1.8604736311822276e-113,5.895829740208081e-141,4.142968750000006,0.5,0.09733987841787065,-0.04260575230865383,1e-06,-12688.165223272117
LP68257861,7.596393213300599e-107,3.178544214093251e-105,5.587933500944489e-190,4.057714843750006,1.172862514896415,0.06896415221692077,-0.026669009977072507,4.3609826074819343e-05,-7506.857631138017
LP68261488,0.00793810039135615,0.0010778930477645422,0.009138901943182112,10.254296875000021,1.6654224973790097,-0.15774122261703621,0.047490350011679214,0.5601958100427119,1512.5033409955972
LP68261490,0.0007714869356241522,0.0006509100081957547,0.0009127394391648066,10.669726562500024,1.6450234383178932,-0.22321113388448321,0.06396265567450901,0.5550764082258505,1509.295278761062
LP68261495,0.00018826289893084783,3.351524278484513e-05,0.2679780186548204,10.254296875000021,1.6166894359609445,-0.12438560835148615,0.040355815358639024,0.5423648875474237,1502.9642701177609
LP68261511,7.349491430593493e-05,4.144269862928218e-06,0.0028143083592089935,8.760546875000017,1.5149438410405325,-0.16864129120499718,0.06609019419030356,0.49008184874330724,1459.7203421200606
LP68260825,0.0024328674288498367,0.00038269566748060937,0.030899430628583177,10.779882812500023,1.6560650282209006,-0.13809724812171728,0.037539619067723455,0.5633969049898166,1488.4123239877993
LP68257862,1.0836922468079198e-97,3.845376950553953e-96,1.201868279835919e-99,4.362792968750007,0.5,0.0653710529790686,-0.04374580669459118,1e-06,-10449.054370297048
LP68265154,0.00739486189125781,0.0006975294127884915,0.30896357054833523,10.012695312500021,1.5982497079466305,-0.030036157494327285,0.010201077262220214,0.5408001031159663,1494.0678834672858
LP68259050,0.002543564529633738,8.970804674834681e-08,0.00014045271365081024,10.38642578125002,1.657818094377224,-0.32231045798861707,0.09015476717904984,0.5585503259477761,1521.442634074805
LP68270982,6.743538913800164e-06,7.43583730373872e-08,0.002048911675988528,8.530664062500016,1.6169339229931112,-0.19178286341109066,0.08540771509491818,0.46860983602283807,1289.466656137436
LP68265178,3.66961499402084e-80,8.890195051830003e-84,8.792487543875544e-93,4.365722656250007,0.5,0.06806257499984249,-0.03709109256568865,1e-06,-9832.252745243073
LP68263732,1.2589930884693672e-05,0.0003987905064426906,4.251863695556651e-05,11.256347656250025,1.6902414975154119,-0.03954054421339884,0.015318369149353767,0.5765967450876172,1529.6022852682827
LP68263733,0.0015343760011835648,5.394135535421382e-06,0.00023351874820506,11.174804687500025,1.6467522695786705,0.008521795256195142,0.0017711808954327835,0.5680381353596994,1535.8363496457134
LP68261513,7.128005491931014e-12,1.315809204580602e-11,7.701513257984985e-07,6.588574218750011,1.2724312479164042,-0.08899028065115588,0.06287268185438875,0.351704013517937,1304.0627528461075
LP68265108,8.074756296676396e-06,6.512238288780332e-06,0.36078359792999937,7.978515625000014,1.4427942436344172,-0.010194380113665207,0.02734455697111796,0.4542217673800646,1406.6042880714776
LP68262009,0.0003015066168428447,6.04396537887316e-07,0.0036281112126061513,9.426757812500018,1.562045350459047,0.024557470620116914,4.112882256860981e-05,0.5216604801231335,1483.0457050498667
LP68262010,0.0019457509110437123,0.00025171225602915487,0.02244737338373474,9.81875000000002,1.5593799220209599,-0.04603293253710812,0.021778546786970457,0.5285202767037442,1496.9207026840816
LP68261998,0.010502242800952405,0.0012706183954071927,0.006882556183590041,10.41904296875002,1.6218608452869494,-0.28657078366693906,0.08523807516497255,0.5491602827621753,1511.307783007255
LP68263922,0.00161499682078577,0.0004171314953610138,0.0013723979147112519,9.129687500000017,1.5217066155945584,-0.1787632630213396,0.06344074061461355,0.5045291531616981,1468.669955368537
LP68263966,0.0007026285723538227,1.9548377967844038e-05,0.02208155721480473,9.192773437500016,1.5261052625650515,-0.1772567032865503,0.06257575636742525,0.5068493104559357,1470.4310549725858
LP68262002,2.9254717395021674e-31,1.756958664359755e-31,1.054466198632628e-96,8.891796875000017,0.5,-0.4407313069756879,0.486489706182921,4.473014004919022e-05,-744.5882393849756
MD4X.DE,0.007505175720333632,0.02566024675908012,0.04219614019490183,11.614062500000026,1.635949090318315,-0.16383632614027005,0.04898301619254726,0.5678381577177782,1482.5936531412533
LP68265849,4.824146899622225e-06,4.807886853235905e-05,0.00450824893765123,7.878906250000016,1.4677937688481755,-0.10090394651284108,0.04741211937738473,0.458199518994774,1393.240631284715
LP68272831,0.0011561590635488748,0.0005780464197032437,0.597096578534387,9.34316406250002,1.6241352769843678,-0.08250121532562797,0.01717097437976006,0.5304079011606427,1396.786174164085
LP68263208,1.502637106002076e-06,7.059547954495374e-06,0.00014360655083697597,8.418066406250018,1.5267059688674476,-0.28406937981557473,0.10846476677561118,0.4891478638345253,1439.4103615762983
LP68267706,4.424152462051686e-83,6.693471452458171e-81,2.096433953754351e-86,4.263085937500008,0.5,-0.006002080006887671,-0.024364637390669686,1e-06,-9747.909271525397
LP68266913,0.005149726462785418,0.023706809993652135,0.2133676949802379,13.260644531250025,1.7698552446725375,-0.05918211012787173,0.008735108168384267,0.6128487935576693,1509.4901864905094
PRIO.PA,0.0018137591627930755,0.007169570990609871,0.04514281638129037,11.611230468750025,1.7633107896555602,0.0942081289026827,-0.01969795978077735,0.5952694470551358,1495.9296919172693
PDJE.PA,0.00018158471517942842,0.00026250678745488203,0.08735375564574363,9.887109375000021,1.5831401550259028,-0.04961611004289084,0.021282453790571407,0.5335931917172029,1470.7611020604563
PMEH.PA,0.00039025151190858685,0.004681003410376301,0.016941407859072277,9.691894531250021,1.6932886607221111,0.020928377419777787,0.0067710341446892384,0.5453366314840699,1414.40704074529
PAEJ.PA,0.020476801945545135,0.00030218333718328143,0.15950802786931664,11.328613281250025,1.733372235501014,-0.17936961216153466,0.0342228533519549,0.5799509811401056,1465.3246815942318
PINR.PA,0.005351471157916573,0.003403406135335022,0.027692142394053824,10.33183593750002,1.6858369915919655,-0.13538520792798306,0.028216554046170822,0.5581450532237809,1468.5547237372298
PKRW.PA,0.15950802786931664,0.02331880709057732,0.6157817581257068,16.665429687500033,1.8721547750527459,-0.061167308905255256,0.006067879785314295,0.6492925520925942,1514.2171882581451
PUSA.PA,0.004457651705979595,3.153467513093977e-05,0.07834311686120542,10.108984375000018,1.607714245859932,-0.07886045451653392,0.023005204260169547,0.5428297237947954,1474.2981308941523
EWLD.PA,0.0003198807372100088,4.824146899622328e-06,0.06306472385422411,9.74189453125002,1.5751346056594315,-0.13105233603322727,0.03415287900895297,0.5282056066700189,1469.3240082690545
PNRJ.PA,7.128795819628318e-05,2.6260900432094767e-05,0.039487441800819714,9.748339843750019,1.6458940846297312,-0.1482448426987528,0.03821374427200448,0.5359735213045013,1444.0480640898495
PRUS.PA,0.17997391457743267,0.003964948092999924,0.7991513095798837,11.314843750000026,1.7840666129846012,0.22502967888510106,-0.04238620307342385,0.5964169560711393,1490.6544232055685
ETUR.PA,0.02144942533845948,0.03548796519707956,0.05700041454392966,13.953906250000028,1.8054921558065866,-0.2913557174665256,0.04670748161353296,0.6238330391784451,1520.970776295179
LP68269119,0.019614622259083135,1.1672777204698637e-05,0.025451211706605248,10.612304687500021,1.647311366257493,-0.13762888016978256,0.04956286491095159,0.5602637551266685,1463.4374437468086
PASI.PA,0.009026946610192968,0.017947572232852958,0.015701353504273836,11.675292968750025,1.719945856557114,-0.06677169567109706,0.01459295540932983,0.5888710494103766,1489.1398436260924
PCEC.PA,0.014796877671016763,0.001823633958852393,0.11416595257321709,12.702539062500026,1.8206615464563332,-0.1483297884843323,0.03496184688825423,0.6166045413162021,1467.0286296101817
PHSI.PA,0.0050367468046782,0.0027275011278054487,0.11818531088402989,11.555371093750024,1.7360226296974075,-0.08922938565842907,0.015930066857153112,0.588785274050885,1481.2101641989948
PJPN.PA,0.00143345925791662,0.00143345925791662,0.23160882088035026,9.805957031250019,1.6284471135812058,-0.014505549984754933,0.004481740149839866,0.5409580530710938,1455.6216401677889
PUST.PA,0.006004108724307191,0.008027076347898829,0.0972188118108821,10.45849609375002,1.6472013437387159,-0.19784208240008186,0.05064144882939098,0.5567399921622515,1479.439175106948
PSP5.PA,0.08735375564574421,3.1534675130939875e-05,0.07834311686120542,9.621582031250021,1.5917011643091425,-0.05788191881821871,0.022025212986651766,0.5309774931153906,1462.128919498689
PAFS.PA,0.15465426512016606,0.046728836807186994,0.3457183497073756,15.29189453125003,1.8093206995800326,-0.12990247784533285,0.01584179819879126,0.6310414581172674,1495.9595989196132
LP68265188,2.9506221927627965e-11,1.7385960553049226e-09,9.446582156330572e-06,7.908886718750015,1.3572068885863686,0.0526211048438423,0.017407576145790575,0.38720987841684906,1287.280534566517
LP68265189,6.143561770501587e-06,3.965921590842938e-06,0.024196765873327277,7.727050781250016,1.3813819303831634,0.02145952480118718,0.018553849718185172,0.4352832512131558,1398.2816572495458
AWAT.PA,0.0007695669632859138,0.0004569956929473702,0.3295945928803602,11.121191406250025,1.6672071361266572,-0.15899873045999993,0.0365903017718699,0.5705634461510337,1495.6729750652855
LP68267947,1.233512231874961e-07,1.7868598355561385e-09,3.114473725970594e-09,10.03769531250002,1.134848048710587,0.049626835920625584,0.009297023844301625,0.39482496635663633,1460.3141312374241
LP68277961,0.00022342082177168724,8.447855978237556e-05,0.004922143968571846,10.112011718750018,1.5873695629481441,-0.18323747750857247,0.057723382832217146,0.5361168518493845,1387.5155203398676
LP68277962,0.020807283414500492,0.06431768974761445,0.002223119691416299,12.812695312500026,1.7704452114026392,-0.45010196253068163,0.0850585121193898,0.6084408168353383,1415.4499178418914
LP68266741,0.003808058362021477,0.01598603111937529,0.10770396172684535,13.534765625000025,1.7892982093202368,0.008876198265389075,-0.005930879329007272,0.6176670789251757,1510.247314612714
LP68288285,8.750672833029667e-72,8.750672833029667e-72,9.2522162435805e-79,4.466699218750007,0.5,0.03174595109263345,0.010094814876282544,1e-06,-8730.904588425954
LP68277355,2.940076208157209e-76,1.6110441441222993e-79,1.6110441441222993e-79,4.308886718750006,0.5,-0.014690968102396992,-0.019490787488108428,1e-06,-9335.33285243958
LP68267932,0.0024328674288498367,1.977472611438415e-06,0.030899430628583423,8.898046875000016,1.568308798652331,-0.07747286028738944,0.028571407576295182,0.5151258122107577,1449.8990533083052
LP68277356,3.107236943686906e-05,6.984003299660075e-08,2.518935527410268e-05,9.676269531250021,1.5518321308408354,-0.3040131811273239,0.09857841678724724,0.5187752044175833,1378.3177614617393
LP68275712,0.00015669312345123343,0.0007093591857084401,0.6697594827038125,8.060742187500015,1.5179039259224314,-0.016630137330230745,0.007900214393947095,0.45590081512766667,945.8883788795434
LP68275531,1.928271679718331e-05,5.429810230563643e-05,0.17591227610577792,9.481445312500018,1.649330072245918,-0.14313238401257222,0.0471782142695643,0.5373240452547628,1383.2918344517434
LP68275534,8.478552303113515e-10,1.064089042860905e-10,0.0003721270593771142,6.811718750000012,1.2868256697109397,-0.08149943022662749,0.04711101594131509,0.37620809264580674,1261.8210206316915
LP68269121,0.1036481967604391,0.047225881325712114,0.17164730510384832,13.071679687500026,1.8215044832856375,-0.04785200872886588,0.014308466127286862,0.6189805245066082,1476.0462178015596
LP68267937,2.4407468814067437e-05,5.958822523634591e-11,0.03007169695463527,8.014355468750013,1.5141187982806514,-0.020900272455943378,0.038185708762594334,0.461646080097245,1359.5504175295237
LP68267938,0.00020590699960520612,0.003676992008863751,0.09532049867758814,10.307714843750022,1.6230424112807036,-0.07547752427334795,0.020723386347171746,0.5511968080974066,1471.6907097801227
LP68276899,4.426192219632273e-80,1.5598327741165604e-71,0.0,5.731933593750011,0.5180392920400748,0.9827558241631745,-0.09037853288516144,1e-06,-8040.327658306864
LP68269547,0.006244694423804333,0.00015234222007055022,0.012777206833455197,11.167089843750023,1.6993288945754685,-0.04699238950993092,0.021664320460115422,0.5797577013154888,1464.6073846386707
LP68281884,2.4766745952724037e-75,4.8260115150870726e-71,3.819309735533345e-191,4.515039062500007,0.5,0.3622277751782092,-0.06937200064268728,1e-06,-8891.38482124828
LP68270466,1.998146442088317e-78,1.0955581885624448e-81,3.1693053880150995e-274,4.340234375000007,0.5,0.6072375854424094,-0.03072867515191961,1.0000000000000006e-06,-9420.568977298728
LP68272754,0.001555123678252943,0.0015551236782529263,0.13958850249207203,10.49716796875002,1.657129932027574,-0.23954716295743364,0.06917954582149355,0.5558998988074525,1285.1756584145826
LP68290150,2.0673237195969026e-05,6.675719584868315e-06,0.0022436654316044936,8.381738281250016,1.4894988606474924,-0.0021603413230881583,0.010157415785007659,0.4645000903470242,1214.539330974123
LP68270460,1.0020713505254001e-10,6.2236535526249935e-12,0.02170919454259815,6.668554687500012,1.3202096570409583,-0.12716191350158795,0.04970848830501721,0.3604961678222379,1225.1292361966669
LP68365067,0.0022422923932647566,2.8207144092497874e-07,0.0036113324191552484,9.537304687500018,1.5237184693612793,-0.257099415284746,0.08728817164485383,0.5084150983042629,1405.5108842725233
LP68365068,4.910517454275244e-05,0.00013173838065832025,0.010264560957301933,9.72304687500002,1.586948659246308,-0.28350050490777745,0.0889574761324646,0.5300875905571348,1412.873560655924
LP68275539,2.9345927793148767e-05,0.0001456439092984145,0.1594894871174449,9.229199218750017,1.6283290022901842,-0.16230051378109953,0.050972776730036334,0.532274238170605,1385.9255223641976
LP68279113,1.973875818868317e-07,2.6236546118097812e-09,0.022449684346970547,7.235839843750012,1.389030081740522,-0.10806982297750763,0.06468036819044261,0.4197782427384883,1262.1500079421585
LP68275540,4.459486624511102e-108,1.193266958091201e-124,2.5845958989603747e-190,8.969628906250017,0.5,-0.17152300270389217,0.04249063657740238,1e-06,-13252.969800188752
LP68274827,0.04590590700808213,0.0010708742566177733,0.03177203734987915,11.471875000000026,1.6454856718669053,-0.07325428322270953,0.022183683363592825,0.5688711653909453,1466.656838761085
LP68274765,0.006042957286091097,3.42133156640883e-06,0.06456854882837479,10.32373046875002,1.64679773762446,-0.16205425267388357,0.050378479215660625,0.5528254675593994,1435.6239872477136
LP68276958,0.0036252943999857228,5.705003044006661e-05,0.0018981057041682883,11.180078125000023,1.6746448463950467,-0.22709226645910172,0.059642644713671686,0.5738395624067681,1406.93814584014
